rate,btl_delay,cca,test_duration,flows,interval,omit,aqm,buffer_factor,trial,jfi,loss_percentage,utilization,buffer_occupancy
100,10,bbr3-reno,120,1,0.1,180,FIFO,6,1,0.8698070739827333,0.2698327285484433,95.57773120679798,75.60653333333333
100,10,bbr3-reno,120,1,0.1,180,FIFO,6,2,0.7518335227429113,0.3290083451401747,95.4990974062176,76.89693333333334
100,10,bbr3-reno,120,1,0.1,180,FIFO,6,3,0.7428125628978886,0.2730713847668864,95.5427827865315,78.2024
100,10,bbr3-reno,120,1,0.1,180,FIFO,7,1,0.8519573348563195,0.2485115665061308,95.56899235679673,75.27451428571429
100,10,bbr3-reno,120,1,0.1,180,FIFO,7,2,0.8982335388418373,0.1655196816893238,95.57775751220773,77.25531428571429
100,10,bbr3-reno,120,1,0.1,180,FIFO,7,3,0.9370350539360366,0.1855911101359101,95.58647495027552,76.76057142857142
100,10,bbr3-reno,120,1,0.1,180,FIFO,8,1,0.919190591339277,0.1414167639612648,95.60394129583702,78.2648
100,10,bbr3-reno,120,1,0.1,180,FIFO,8,2,0.8867752069586453,0.1995915927845287,95.59520886532542,78.2511
100,10,bbr3-reno,120,1,0.1,180,FIFO,8,3,0.9306695639024436,0.1514597625176041,95.73499759260925,75.9174
100,10,bbr3-reno,120,1,0.1,180,FIFO,16,1,0.8256822584305935,0.1213331103886369,95.76940674132946,69.9455
100,10,bbr3-reno,120,1,0.1,180,FIFO,16,2,0.8909250541614068,0.1244195063370573,95.80491315974405,68.6975
100,10,bbr3-reno,120,1,0.1,180,FIFO,16,3,0.7775749731623186,0.1995770581799737,95.75248865912768,69.0365
100,10,bbr3-reno,120,1,0.1,180,FIFO,32,1,0.8548948961752796,0.0772741893991593,95.89230320778516,73.44025
100,10,bbr3-reno,120,1,0.1,180,FIFO,32,2,0.8887413673247079,0.0570116129436291,95.76996190931555,65.66375
100,10,bbr3-reno,120,1,0.1,180,FIFO,32,3,0.8448461694869612,0.0405101247209227,95.77852516450169,71.57175
100,10,bbr3-reno,120,1,0.1,180,FIFO,64,1,0.7861573205171591,0.0103118668931744,96.00589401084036,69.839375
100,10,bbr3-reno,120,1,0.1,180,FIFO,64,2,0.7245041380309465,0.0259214015450685,95.67383907417666,64.221875
100,10,bbr3-reno,120,1,0.1,180,FIFO,64,3,0.7682042331432527,0.0205907903903311,95.67384071497617,63.810875
100,10,bbr3-bbr3,120,1,0.1,180,FIFO,1,1,0.9669703896928558,0.8942429536485398,93.7776469558396,82.6864
100,10,bbr3-bbr3,120,1,0.1,180,FIFO,1,2,0.9856095425422642,0.836139527416832,93.94365105866032,81.8488
100,10,bbr3-bbr3,120,1,0.1,180,FIFO,1,3,0.968194768645588,0.9266142450615245,93.80386764314072,82.8768
100,10,bbr3-bbr3,120,1,0.1,180,FIFO,2,1,0.98389550962445,0.9729874637295336,93.80388073054434,82.4504
100,10,bbr3-bbr3,120,1,0.1,180,FIFO,2,2,0.974051524374976,0.9983207385305264,93.84759464969802,83.8292
100,10,bbr3-bbr3,120,1,0.1,180,FIFO,2,3,0.9809832157712888,0.9233022298891136,93.89124946704749,83.7648
100,10,bbr3-bbr3,120,1,0.1,180,FIFO,3,1,0.9805548916169246,1.049858673782618,93.81262684161354,84.26053333333333
100,10,bbr3-bbr3,120,1,0.1,180,FIFO,3,2,0.9827345392495472,1.0630383829627224,93.76895660360697,82.924
100,10,bbr3-bbr3,120,1,0.1,180,FIFO,3,3,0.959390322156328,0.9985091964725304,93.89998643100068,83.30826666666667
100,10,bbr3-bbr3,120,1,0.1,180,FIFO,4,1,0.9813714394534072,0.8621675168381064,93.89126639434782,82.5738
100,10,bbr3-bbr3,120,1,0.1,180,FIFO,4,2,0.9796221960474164,0.9646828722008182,93.86504374584791,82.3728
100,10,bbr3-bbr3,120,1,0.1,180,FIFO,4,3,0.9836440119134576,0.9275938999038345,93.81260485760154,82.3668
100,10,bbr3-bbr3,120,1,0.1,180,FIFO,5,1,0.9526917604353254,0.5854694288117879,93.8563096480054,78.59408
