exp_name,value
bbr2_1_cubic_1_10_40,2.352075
cubic_1_cubic_1_10_40,7.211775
bbr2_1_cubic_2_10_40,3.992175
cubic_1_cubic_2_10_40,5.574475
bbr2_1_cubic_4_10_40,5.1118
cubic_1_cubic_4_10_40,4.452325
bbr2_1_cubic_8_10_40,7.027650000000001
cubic_1_cubic_8_10_40,2.5422
bbr2_1_cubic_16_10_40,9.132375
cubic_1_cubic_16_10_40,0.4315
bbr2_1_cubic_32_10_40,9.37945
cubic_1_cubic_32_10_40,0.1859
bbr2_2_cubic_1_10_40,2.0165999999999995
cubic_2_cubic_1_10_40,7.547724999999999
bbr2_2_cubic_2_10_40,3.6984
cubic_2_cubic_2_10_40,5.86515
bbr2_2_cubic_4_10_40,4.4888
cubic_2_cubic_4_10_40,5.0748
bbr2_2_cubic_8_10_40,5.707249999999999
cubic_2_cubic_8_10_40,3.865425
bbr2_2_cubic_16_10_40,8.174075
cubic_2_cubic_16_10_40,1.3921249999999998
bbr2_2_cubic_32_10_40,9.34145
cubic_2_cubic_32_10_40,0.22425
bbr2_4_cubic_1_10_40,1.2687
cubic_4_cubic_1_10_40,8.29785
bbr2_4_cubic_2_10_40,3.389075
cubic_4_cubic_2_10_40,6.175750000000001
bbr2_4_cubic_4_10_40,4.063924999999999
cubic_4_cubic_4_10_40,5.499874999999999
bbr2_4_cubic_8_10_40,4.93015
cubic_4_cubic_8_10_40,4.6344
bbr2_4_cubic_16_10_40,6.598425
cubic_4_cubic_16_10_40,2.97735
bbr2_4_cubic_32_10_40,9.024925
cubic_4_cubic_32_10_40,0.5435500000000001
bbr2_8_cubic_1_10_40,1.6436749999999998
cubic_8_cubic_1_10_40,7.92115
bbr2_8_cubic_2_10_40,2.392125
cubic_8_cubic_2_10_40,7.16665
bbr2_8_cubic_4_10_40,3.567624999999999
cubic_8_cubic_4_10_40,5.997525
bbr2_8_cubic_8_10_40,4.2304
cubic_8_cubic_8_10_40,5.332874999999999
bbr2_8_cubic_16_10_40,5.11145
cubic_8_cubic_16_10_40,4.4662
bbr2_8_cubic_32_10_40,7.61235
cubic_8_cubic_32_10_40,1.97955
bbr2_16_cubic_1_10_40,1.974625
cubic_16_cubic_1_10_40,7.586900000000001
bbr2_16_cubic_2_10_40,2.10765
cubic_16_cubic_2_10_40,7.456975
bbr2_16_cubic_4_10_40,2.142225
cubic_16_cubic_4_10_40,7.423775000000001
bbr2_16_cubic_8_10_40,2.55365
cubic_16_cubic_8_10_40,7.017225
bbr2_16_cubic_16_10_40,3.246425
cubic_16_cubic_16_10_40,6.310975000000001
bbr2_16_cubic_32_10_40,4.962375
cubic_16_cubic_32_10_40,4.619475
bbr2_32_cubic_1_10_40,0.62145
cubic_32_cubic_1_10_40,8.9372
bbr2_32_cubic_2_10_40,0.8499500000000001
cubic_32_cubic_2_10_40,8.709175
bbr2_32_cubic_4_10_40,1.407525
cubic_32_cubic_4_10_40,8.1118
bbr2_32_cubic_8_10_40,2.2773
cubic_32_cubic_8_10_40,7.27495
bbr2_32_cubic_16_10_40,2.9214250000000006
cubic_32_cubic_16_10_40,6.6194250000000014
bbr2_32_cubic_32_10_40,3.809875
cubic_32_cubic_32_10_40,5.74505
bbr2_64_cubic_1_10_40,0.3525
cubic_64_cubic_1_10_40,9.193975
bbr2_64_cubic_2_10_40,0.8631
cubic_64_cubic_2_10_40,8.6582
bbr2_64_cubic_4_10_40,0.5546000000000001
cubic_64_cubic_4_10_40,9.001675
bbr2_64_cubic_8_10_40,0.6796000000000001
cubic_64_cubic_8_10_40,8.8999
bbr2_64_cubic_16_10_40,1.0122
cubic_64_cubic_16_10_40,8.5451
bbr2_64_cubic_32_10_40,2.05245
cubic_64_cubic_32_10_40,7.510825
